id_venda,id_vendedor,id_produto,produto,categoria,data_venda,quantidade,valor_total,cidade,idEstado
3378,2,38,Projetor Portatil Mini LED,Video,2025-02-02,37,42550.0,Manaus,4
3379,5,23,Headset USB com Microfone Flexivel,Audio,2025-11-13,5,877.5,Rio Branco,1
3380,2,30,Caixa de Som Bluetooth Portatil,Audio,2025-05-18,3,450.0,Goiania,9
3381,5,22,Mouse Gamer Sem Fio Recarregavel,Mouse,2025-08-28,20,4980.0,Rio de Janeiro,19
3382,2,31,Hub USB 3.0 de 4 Portas,Adaptador,2025-02-15,8,440.0,Joao Pessoa,15
3383,3,34,Dock Station para Notebook,Adaptador,2025-06-22,3,1260.0,Porto Alegre,21
3384,1,28,Teclado de Membrana Silencioso,Teclado,2025-08-25,8,639.2,Macapa,3
3385,4,18,Cabo HDMI 2.1 3 Metros,Cabo,2025-08-02,16,958.4,Rio Branco,1
3386,3,39,No-break 600VA Bivolt,Energia,2025-07-05,37,11840.0,Belem,14
3387,5,21,Teclado Mecanico Compacto 60%,Teclado,2025-08-21,37,11836.3,Belo Horizonte,13
3388,2,20,Adaptador de Rede Wi-Fi Dual Band,Rede,2024-11-09,15,1348.5,Rio Branco,1
3389,2,25,Mousepad RGB Extendido,Acessorio,2025-11-07,14,1246.0,Goiania,9
3390,3,13,Pen Drive USB 3.0 128GB,Armazenamento,2025-10-03,35,2642.5,Porto Velho,22
3391,1,23,Headset USB com Microfone Flexivel,Audio,2025-06-06,34,5967.0,Salvador,5
3392,6,26,Placa de Captura Externa 4K,Video,2025-05-01,40,31200.0,Recife,17
3393,2,13,Pen Drive USB 3.0 128GB,Armazenamento,2025-09-20,1,75.5,Natal,20
3394,5,9,Controle Sem Fio para PC,Input Device,2025-06-15,23,5060.0,Rio Branco,1
3395,2,6,"Monitor Curvo 27"" 144Hz",Monitor,2025-04-16,14,26598.6,Palmas,27
3396,2,1,Mouse Gamer Optico RGB,Mouse,2025-03-09,29,4347.1,Palmas,27
3397,3,22,Mouse Gamer Sem Fio Recarregavel,Mouse,2024-12-28,2,498.0,Curitiba,16
3398,6,14,SSD Externo Portatil 500GB,Armazenamento,2025-07-03,29,14181.0,Rio de Janeiro,19
3399,3,26,Placa de Captura Externa 4K,Video,2025-08-08,3,2340.0,Joao Pessoa,15
3400,4,18,Cabo HDMI 2.1 3 Metros,Cabo,2025-05-21,24,1437.6,Brasilia,7
3401,5,23,Headset USB com Microfone Flexivel,Audio,2024-10-12,10,1755.0,Joao Pessoa,15
3402,1,36,Mouse sem Fio Silencioso,Mouse,2024-10-17,36,2516.4,Aracaju,26
3403,6,30,Caixa de Som Bluetooth Portatil,Audio,2024-12-21,38,5700.0,Belem,14
3404,6,12,Mouse Vertical Ergonomico,Mouse,2025-03-22,15,1498.5,Palmas,27
3405,6,13,Pen Drive USB 3.0 128GB,Armazenamento,2025-09-16,8,604.0,Vitoria,8
3406,1,24,"Monitor Ultrawide 34"" IPS",Monitor,2024-10-22,11,28599.89,Macapa,3
3407,4,16,Fone de Ouvido Bluetooth Cancelamento Ruido,Audio,2025-10-26,6,3300.0,Rio Branco,1
3408,4,2,Teclado Mecanico TKL Switch Azul,Teclado,2024-12-28,39,15209.61,Maceio,2
3409,2,37,Fone de Ouvido Headband Com Fio,Audio,2024-11-14,37,1313.5,Belem,14
3410,4,33,Stylus Pen Ativa para Tablets/PC,Input Device,2025-06-18,11,2970.0,Campo Grande,12
3411,4,9,Controle Sem Fio para PC,Input Device,2025-11-04,7,1540.0,Campo Grande,12
3412,6,3,Headset Gamer 7.1 Surround,Audio,2025-04-22,9,2691.0,Vitoria,8
3413,4,23,Headset USB com Microfone Flexivel,Audio,2024-12-04,5,877.5,Florianopolis,24
3414,2,14,SSD Externo Portatil 500GB,Armazenamento,2025-01-21,22,10758.0,Joao Pessoa,15
3415,5,36,Mouse sem Fio Silencioso,Mouse,2025-01-09,27,1887.3,Boa Vista,23
3416,4,11,Teclado Sem Fio Ergonomico,Teclado,2025-05-16,19,3039.81,Goiania,9
3417,2,34,Dock Station para Notebook,Adaptador,2025-11-06,18,7560.0,Teresina,18
3418,3,13,Pen Drive USB 3.0 128GB,Armazenamento,2025-09-11,32,2416.0,Salvador,5
3419,5,30,Caixa de Som Bluetooth Portatil,Audio,2025-08-29,14,2100.0,Porto Alegre,21
3420,4,4,Webcam Full HD 1080p c/ Microfone,Camera,2024-12-02,31,6184.5,Sao Paulo,25
3421,2,14,SSD Externo Portatil 500GB,Armazenamento,2025-05-06,35,17115.0,Cuiaba,11
3422,4,34,Dock Station para Notebook,Adaptador,2025-01-20,15,6300.0,Palmas,27
3423,1,30,Caixa de Som Bluetooth Portatil,Audio,2024-11-07,5,750.0,Salvador,5
3424,2,35,Teclado Numerico USB,Teclado,2025-05-09,32,1596.8,Rio de Janeiro,19
3425,4,16,Fone de Ouvido Bluetooth Cancelamento Ruido,Audio,2025-06-28,32,17600.0,Recife,17
3426,2,2,Teclado Mecanico TKL Switch Azul,Teclado,2025-06-03,35,13649.65,Fortaleza,6
3427,1,19,Cooler para Notebook com RGB,Refrigeracao,2025-10-12,14,1540.0,Brasilia,7
3428,3,6,"Monitor Curvo 27"" 144Hz",Monitor,2024-11-17,20,37998.0,Goiania,9
3429,2,19,Cooler para Notebook com RGB,Refrigeracao,2025-05-02,34,3740.0,Recife,17
3430,2,24,"Monitor Ultrawide 34"" IPS",Monitor,2025-07-31,4,10399.96,Brasilia,7
3431,3,14,SSD Externo Portatil 500GB,Armazenamento,2025-04-21,25,12225.0,Rio Branco,1
3432,2,13,Pen Drive USB 3.0 128GB,Armazenamento,2024-10-15,1,75.5,Curitiba,16
3433,3,16,Fone de Ouvido Bluetooth Cancelamento Ruido,Audio,2025-03-11,34,18700.0,Macapa,3
3434,3,37,Fone de Ouvido Headband Com Fio,Audio,2024-11-24,20,710.0,Sao Paulo,25
3435,6,20,Adaptador de Rede Wi-Fi Dual Band,Rede,2025-11-07,31,2786.9,Rio Branco,1
3436,1,18,Cabo HDMI 2.1 3 Metros,Cabo,2025-05-29,25,1497.5,Macapa,3
3437,2,12,Mouse Vertical Ergonomico,Mouse,2025-04-15,24,2397.6,Campo Grande,12
3438,4,28,Teclado de Membrana Silencioso,Teclado,2025-05-22,35,2796.5,Teresina,18
3439,5,40,Organizador de Cabos de Silicone (5un),Acessorio,2025-01-21,20,598.0,Natal,20
3440,4,32,Leitor de Cartao de Memoria,Acessorio,2025-09-13,16,560.0,Florianopolis,24
3441,1,5,Mousepad Grande Speed,Acessorio,2025-04-12,34,1560.6,Fortaleza,6
3442,4,2,Teclado Mecanico TKL Switch Azul,Teclado,2025-07-11,31,12089.69,Salvador,5
3443,3,35,Teclado Numerico USB,Teclado,2024-12-01,16,798.4,Natal,20
3444,4,5,Mousepad Grande Speed,Acessorio,2025-03-15,26,1193.4,Macapa,3
3445,5,40,Organizador de Cabos de Silicone (5un),Acessorio,2025-08-27,16,478.4,Boa Vista,23
3446,2,10,Hub USB-C 7-em-1,Adaptador,2024-10-30,2,259.8,Manaus,4
3447,1,25,Mousepad RGB Extendido,Acessorio,2025-10-03,33,2937.0,Macapa,3
3448,2,23,Headset USB com Microfone Flexivel,Audio,2025-04-18,22,3861.0,Salvador,5
3449,5,3,Headset Gamer 7.1 Surround,Audio,2025-11-04,10,2990.0,Aracaju,26
3450,2,2,Teclado Mecanico TKL Switch Azul,Teclado,2024-10-24,31,12089.69,Aracaju,26
3451,3,8,Microfone Condensador Profissional,Audio,2025-03-14,15,6750.0,Recife,17
3452,3,24,"Monitor Ultrawide 34"" IPS",Monitor,2025-05-31,32,83199.68,Teresina,18
3453,2,26,Placa de Captura Externa 4K,Video,2025-08-17,2,1560.0,Recife,17
3454,1,12,Mouse Vertical Ergonomico,Mouse,2024-10-25,32,3196.8,Fortaleza,6
3455,4,5,Mousepad Grande Speed,Acessorio,2025-06-09,16,734.4,Boa Vista,23
3456,1,6,"Monitor Curvo 27"" 144Hz",Monitor,2025-01-12,30,56997.0,Curitiba,16
3457,3,5,Mousepad Grande Speed,Acessorio,2025-06-16,14,642.6,Recife,17
3458,6,36,Mouse sem Fio Silencioso,Mouse,2025-03-08,20,1398.0,Brasilia,7
3459,4,6,"Monitor Curvo 27"" 144Hz",Monitor,2025-07-14,26,49397.4,Campo Grande,12
3460,6,29,Mouse Optico Simples USB,Mouse,2025-05-31,24,600.0,Aracaju,26
3461,3,8,Microfone Condensador Profissional,Audio,2024-11-23,27,12150.0,Maceio,2
3462,6,11,Teclado Sem Fio Ergonomico,Teclado,2025-01-05,12,1919.88,Palmas,27
3463,3,10,Hub USB-C 7-em-1,Adaptador,2025-04-12,2,259.8,Goiania,9
3464,3,28,Teclado de Membrana Silencioso,Teclado,2025-11-02,20,1598.0,Teresina,18
3465,3,8,Microfone Condensador Profissional,Audio,2025-09-12,22,9900.0,Joao Pessoa,15
3466,2,8,Microfone Condensador Profissional,Audio,2025-02-01,31,13950.0,Salvador,5
3467,6,37,Fone de Ouvido Headband Com Fio,Audio,2025-06-16,15,532.5,Recife,17
3468,4,6,"Monitor Curvo 27"" 144Hz",Monitor,2025-08-20,5,9499.5,Teresina,18
3469,4,12,Mouse Vertical Ergonomico,Mouse,2025-07-30,3,299.7,Curitiba,16
3470,4,3,Headset Gamer 7.1 Surround,Audio,2024-12-14,6,1794.0,Belo Horizonte,13
3471,6,24,"Monitor Ultrawide 34"" IPS",Monitor,2025-06-22,14,36399.86,Sao Luis,10
3472,2,19,Cooler para Notebook com RGB,Refrigeracao,2025-04-03,13,1430.0,Rio de Janeiro,19
3473,5,8,Microfone Condensador Profissional,Audio,2025-07-10,40,18000.0,Aracaju,26
3474,4,25,Mousepad RGB Extendido,Acessorio,2025-07-23,23,2047.0,Palmas,27
3475,2,3,Headset Gamer 7.1 Surround,Audio,2025-09-08,6,1794.0,Curitiba,16
3476,5,9,Controle Sem Fio para PC,Input Device,2025-01-16,7,1540.0,Porto Alegre,21
3477,6,30,Caixa de Som Bluetooth Portatil,Audio,2025-08-23,10,1500.0,Campo Grande,12
3478,5,36,Mouse sem Fio Silencioso,Mouse,2024-12-09,20,1398.0,Sao Luis,10
3479,4,3,Headset Gamer 7.1 Surround,Audio,2025-01-20,5,1495.0,Campo Grande,12
3480,6,30,Caixa de Som Bluetooth Portatil,Audio,2025-01-12,28,4200.0,Porto Alegre,21
3481,4,15,Impressora Multifuncional Tanque de Tinta,Impressora,2025-09-15,28,27972.0,Brasilia,7
3482,1,22,Mouse Gamer Sem Fio Recarregavel,Mouse,2024-11-24,4,996.0,Boa Vista,23
3483,6,36,Mouse sem Fio Silencioso,Mouse,2025-01-20,29,2027.1,Recife,17
3484,3,35,Teclado Numerico USB,Teclado,2025-06-03,22,1097.8,Recife,17
3485,6,2,Teclado Mecanico TKL Switch Azul,Teclado,2025-09-11,25,9749.75,Porto Alegre,21
3486,1,9,Controle Sem Fio para PC,Input Device,2025-11-22,22,4840.0,Cuiaba,11
3487,3,1,Mouse Gamer Optico RGB,Mouse,2025-08-22,35,5246.5,Brasilia,7
3488,5,23,Headset USB com Microfone Flexivel,Audio,2025-10-15,11,1930.5,Boa Vista,23
3489,6,34,Dock Station para Notebook,Adaptador,2025-06-11,7,2940.0,Porto Alegre,21
3490,6,34,Dock Station para Notebook,Adaptador,2025-11-09,16,6720.0,Campo Grande,12
3491,1,8,Microfone Condensador Profissional,Audio,2024-10-03,21,9450.0,Porto Alegre,21
3492,3,31,Hub USB 3.0 de 4 Portas,Adaptador,2025-02-22,9,495.0,Florianopolis,24
3493,1,11,Teclado Sem Fio Ergonomico,Teclado,2025-02-21,37,5919.63,Curitiba,16
3494,4,30,Caixa de Som Bluetooth Portatil,Audio,2025-04-18,21,3150.0,Sao Paulo,25
3495,2,23,Headset USB com Microfone Flexivel,Audio,2025-11-24,7,1228.5,Natal,20
3496,3,32,Leitor de Cartao de Memoria,Acessorio,2025-07-24,36,1260.0,Sao Luis,10
3497,4,11,Teclado Sem Fio Ergonomico,Teclado,2025-10-17,28,4479.72,Aracaju,26
3498,3,32,Leitor de Cartao de Memoria,Acessorio,2025-03-02,19,665.0,Maceio,2
3499,6,33,Stylus Pen Ativa para Tablets/PC,Input Device,2024-11-09,3,810.0,Cuiaba,11
3500,5,25,Mousepad RGB Extendido,Acessorio,2025-02-17,35,3115.0,Brasilia,7
3501,6,31,Hub USB 3.0 de 4 Portas,Adaptador,2025-01-30,2,110.0,Manaus,4
3502,6,15,Impressora Multifuncional Tanque de Tinta,Impressora,2025-09-08,10,9990.0,Palmas,27
3503,4,38,Projetor Portatil Mini LED,Video,2025-02-09,25,28750.0,Teresina,18
3504,1,15,Impressora Multifuncional Tanque de Tinta,Impressora,2025-03-26,14,13986.0,Cuiaba,11
3505,4,8,Microfone Condensador Profissional,Audio,2025-03-27,30,13500.0,Cuiaba,11
3506,2,10,Hub USB-C 7-em-1,Adaptador,2025-04-13,33,4286.7,Curitiba,16
3507,4,6,"Monitor Curvo 27"" 144Hz",Monitor,2025-08-08,20,37998.0,Sao Luis,10
3508,3,23,Headset USB com Microfone Flexivel,Audio,2025-04-29,32,5616.0,Manaus,4
3509,6,23,Headset USB com Microfone Flexivel,Audio,2024-10-05,34,5967.0,Cuiaba,11
3510,6,16,Fone de Ouvido Bluetooth Cancelamento Ruido,Audio,2025-01-09,21,11550.0,Belo Horizonte,13
3511,6,40,Organizador de Cabos de Silicone (5un),Acessorio,2025-10-16,11,328.9,Recife,17
3512,6,1,Mouse Gamer Optico RGB,Mouse,2025-10-16,23,3447.7,Cuiaba,11
3513,5,17,Cadeira Gamer Reclinavel,Mobiliario,2025-10-17,26,31174.0,Teresina,18
3514,2,18,Cabo HDMI 2.1 3 Metros,Cabo,2025-06-13,15,898.5,Recife,17
3515,4,15,Impressora Multifuncional Tanque de Tinta,Impressora,2025-11-04,28,27972.0,Maceio,2
3516,3,9,Controle Sem Fio para PC,Input Device,2025-10-15,6,1320.0,Curitiba,16
3517,6,39,No-break 600VA Bivolt,Energia,2024-10-18,6,1920.0,Aracaju,26
3518,5,39,No-break 600VA Bivolt,Energia,2025-10-18,9,2880.0,Salvador,5
3519,1,40,Organizador de Cabos de Silicone (5un),Acessorio,2025-01-23,27,807.3,Macapa,3
3520,3,2,Teclado Mecanico TKL Switch Azul,Teclado,2025-11-22,25,9749.75,Aracaju,26
3521,4,19,Cooler para Notebook com RGB,Refrigeracao,2024-10-18,13,1430.0,Sao Luis,10
3522,5,7,Caixa de Som USB 2.0,Audio,2025-05-28,30,2550.0,Belem,14
3523,1,29,Mouse Optico Simples USB,Mouse,2024-11-07,35,875.0,Salvador,5
3524,4,21,Teclado Mecanico Compacto 60%,Teclado,2025-09-21,4,1279.6,Manaus,4
3525,5,4,Webcam Full HD 1080p c/ Microfone,Camera,2025-03-23,22,4389.0,Porto Alegre,21
3526,2,3,Headset Gamer 7.1 Surround,Audio,2025-01-26,15,4485.0,Belem,14
3527,3,12,Mouse Vertical Ergonomico,Mouse,2024-11-28,4,399.6,Belo Horizonte,13
3528,2,11,Teclado Sem Fio Ergonomico,Teclado,2024-10-18,29,4639.71,Salvador,5
3529,5,37,Fone de Ouvido Headband Com Fio,Audio,2025-06-06,33,1171.5,Rio de Janeiro,19
3530,4,32,Leitor de Cartao de Memoria,Acessorio,2025-01-24,11,385.0,Fortaleza,6
3531,4,2,Teclado Mecanico TKL Switch Azul,Teclado,2025-01-07,3,1169.97,Vitoria,8
3532,5,16,Fone de Ouvido Bluetooth Cancelamento Ruido,Audio,2025-11-21,34,18700.0,Vitoria,8
3533,6,12,Mouse Vertical Ergonomico,Mouse,2025-02-01,23,2297.7,Natal,20
3534,2,37,Fone de Ouvido Headband Com Fio,Audio,2025-09-28,28,994.0,Teresina,18
3535,2,24,"Monitor Ultrawide 34"" IPS",Monitor,2025-03-01,19,49399.81,Campo Grande,12
3536,4,12,Mouse Vertical Ergonomico,Mouse,2025-06-07,15,1498.5,Macapa,3
3537,1,8,Microfone Condensador Profissional,Audio,2025-05-13,24,10800.0,Joao Pessoa,15
3538,6,2,Teclado Mecanico TKL Switch Azul,Teclado,2024-11-01,19,7409.81,Sao Luis,10
3539,6,3,Headset Gamer 7.1 Surround,Audio,2025-07-31,30,8970.0,Teresina,18
3540,2,40,Organizador de Cabos de Silicone (5un),Acessorio,2025-06-18,32,956.8,Rio de Janeiro,19
3541,2,25,Mousepad RGB Extendido,Acessorio,2024-11-05,37,3293.0,Aracaju,26
3542,5,36,Mouse sem Fio Silencioso,Mouse,2024-11-07,18,1258.2,Curitiba,16
3543,5,3,Headset Gamer 7.1 Surround,Audio,2025-04-24,8,2392.0,Cuiaba,11
3544,5,23,Headset USB com Microfone Flexivel,Audio,2025-11-08,8,1404.0,Curitiba,16
3545,1,18,Cabo HDMI 2.1 3 Metros,Cabo,2025-07-26,36,2156.4,Rio Branco,1
3546,2,28,Teclado de Membrana Silencioso,Teclado,2025-08-08,3,239.7,Belo Horizonte,13
3547,6,3,Headset Gamer 7.1 Surround,Audio,2025-05-12,36,10764.0,Recife,17
3548,1,13,Pen Drive USB 3.0 128GB,Armazenamento,2024-11-26,26,1963.0,Porto Velho,22
3549,6,3,Headset Gamer 7.1 Surround,Audio,2025-11-30,40,11960.0,Cuiaba,11
3550,5,18,Cabo HDMI 2.1 3 Metros,Cabo,2024-10-01,39,2336.1,Sao Paulo,25
3551,6,12,Mouse Vertical Ergonomico,Mouse,2025-06-15,18,1798.2,Rio de Janeiro,19
3552,5,9,Controle Sem Fio para PC,Input Device,2025-10-20,19,4180.0,Recife,17
3553,2,10,Hub USB-C 7-em-1,Adaptador,2025-08-28,36,4676.4,Manaus,4
3554,6,2,Teclado Mecanico TKL Switch Azul,Teclado,2025-08-11,19,7409.81,Cuiaba,11
3555,1,11,Teclado Sem Fio Ergonomico,Teclado,2024-10-15,11,1759.89,Campo Grande,12
3556,6,11,Teclado Sem Fio Ergonomico,Teclado,2025-09-24,38,6079.62,Campo Grande,12
3557,2,10,Hub USB-C 7-em-1,Adaptador,2025-06-26,18,2338.2,Palmas,27
3558,4,12,Mouse Vertical Ergonomico,Mouse,2025-08-25,8,799.2,Vitoria,8
3559,6,19,Cooler para Notebook com RGB,Refrigeracao,2025-07-23,35,3850.0,Palmas,27
3560,5,33,Stylus Pen Ativa para Tablets/PC,Input Device,2025-03-25,23,6210.0,Florianopolis,24
3561,4,9,Controle Sem Fio para PC,Input Device,2025-07-12,21,4620.0,Joao Pessoa,15
3562,4,23,Headset USB com Microfone Flexivel,Audio,2025-05-23,26,4563.0,Vitoria,8
3563,3,29,Mouse Optico Simples USB,Mouse,2025-10-18,12,300.0,Salvador,5
3564,2,6,"Monitor Curvo 27"" 144Hz",Monitor,2025-11-07,32,60796.8,Rio Branco,1
3565,4,31,Hub USB 3.0 de 4 Portas,Adaptador,2025-01-15,39,2145.0,Fortaleza,6
3566,4,6,"Monitor Curvo 27"" 144Hz",Monitor,2025-09-30,14,26598.6,Macapa,3
3567,2,16,Fone de Ouvido Bluetooth Cancelamento Ruido,Audio,2025-08-22,26,14300.0,Vitoria,8
3568,3,31,Hub USB 3.0 de 4 Portas,Adaptador,2025-02-01,14,770.0,Manaus,4
3569,4,10,Hub USB-C 7-em-1,Adaptador,2025-10-21,38,4936.2,Aracaju,26
3570,1,26,Placa de Captura Externa 4K,Video,2025-11-18,21,16380.0,Curitiba,16
3571,1,5,Mousepad Grande Speed,Acessorio,2024-11-21,30,1377.0,Palmas,27
3572,6,13,Pen Drive USB 3.0 128GB,Armazenamento,2025-06-01,13,981.5,Rio Branco,1
3573,2,8,Microfone Condensador Profissional,Audio,2024-12-12,15,6750.0,Manaus,4
3574,6,8,Microfone Condensador Profissional,Audio,2025-07-29,17,7650.0,Natal,20
3575,1,13,Pen Drive USB 3.0 128GB,Armazenamento,2025-10-26,1,75.5,Belo Horizonte,13
3576,4,31,Hub USB 3.0 de 4 Portas,Adaptador,2025-07-07,24,1320.0,Florianopolis,24
3577,2,5,Mousepad Grande Speed,Acessorio,2025-04-10,2,91.8,Florianopolis,24
3578,6,6,"Monitor Curvo 27"" 144Hz",Monitor,2025-03-17,32,60796.8,Rio de Janeiro,19
3579,5,28,Teclado de Membrana Silencioso,Teclado,2024-12-14,8,639.2,Aracaju,26
3580,5,21,Teclado Mecanico Compacto 60%,Teclado,2024-12-25,37,11836.3,Curitiba,16
3581,6,23,Headset USB com Microfone Flexivel,Audio,2024-10-18,40,7020.0,Belo Horizonte,13
3582,5,32,Leitor de Cartao de Memoria,Acessorio,2025-01-08,18,630.0,Belo Horizonte,13
3583,2,16,Fone de Ouvido Bluetooth Cancelamento Ruido,Audio,2025-09-01,11,6050.0,Macapa,3
3584,6,35,Teclado Numerico USB,Teclado,2025-02-13,23,1147.7,Belem,14
3585,2,26,Placa de Captura Externa 4K,Video,2025-05-20,12,9360.0,Macapa,3
3586,2,12,Mouse Vertical Ergonomico,Mouse,2025-01-24,27,2697.3,Manaus,4
3587,2,9,Controle Sem Fio para PC,Input Device,2024-12-20,23,5060.0,Curitiba,16
3588,5,27,Webcam 4K Ultra HD,Camera,2025-03-22,26,10374.0,Porto Velho,22
3589,4,30,Caixa de Som Bluetooth Portatil,Audio,2025-02-05,8,1200.0,Belem,14
3590,4,27,Webcam 4K Ultra HD,Camera,2025-11-13,28,11172.0,Teresina,18
3591,6,21,Teclado Mecanico Compacto 60%,Teclado,2025-05-04,21,6717.9,Macapa,3
3592,3,40,Organizador de Cabos de Silicone (5un),Acessorio,2025-10-24,40,1196.0,Cuiaba,11
3593,2,1,Mouse Gamer Optico RGB,Mouse,2025-07-03,13,1948.7,Manaus,4
3594,6,32,Leitor de Cartao de Memoria,Acessorio,2025-08-17,36,1260.0,Recife,17
3595,2,3,Headset Gamer 7.1 Surround,Audio,2025-01-31,25,7475.0,Curitiba,16
3596,5,8,Microfone Condensador Profissional,Audio,2025-09-06,31,13950.0,Salvador,5
3597,6,16,Fone de Ouvido Bluetooth Cancelamento Ruido,Audio,2025-06-30,39,21450.0,Rio de Janeiro,19
3598,2,7,Caixa de Som USB 2.0,Audio,2025-01-18,34,2890.0,Porto Alegre,21
3599,6,40,Organizador de Cabos de Silicone (5un),Acessorio,2025-05-20,35,1046.5,Florianopolis,24
3600,1,20,Adaptador de Rede Wi-Fi Dual Band,Rede,2025-03-03,22,1977.8,Boa Vista,23
3601,4,9,Controle Sem Fio para PC,Input Device,2025-01-19,3,660.0,Teresina,18
3602,6,37,Fone de Ouvido Headband Com Fio,Audio,2025-03-13,28,994.0,Natal,20
3603,3,19,Cooler para Notebook com RGB,Refrigeracao,2025-08-24,29,3190.0,Natal,20
3604,6,14,SSD Externo Portatil 500GB,Armazenamento,2025-07-26,12,5868.0,Campo Grande,12
3605,2,21,Teclado Mecanico Compacto 60%,Teclado,2025-05-10,30,9597.0,Natal,20
3606,3,13,Pen Drive USB 3.0 128GB,Armazenamento,2025-04-12,1,75.5,Cuiaba,11
3607,3,19,Cooler para Notebook com RGB,Refrigeracao,2024-10-08,16,1760.0,Brasilia,7
3608,2,5,Mousepad Grande Speed,Acessorio,2025-03-02,14,642.6,Teresina,18
3609,4,34,Dock Station para Notebook,Adaptador,2024-10-10,22,9240.0,Cuiaba,11
3610,5,22,Mouse Gamer Sem Fio Recarregavel,Mouse,2025-04-28,14,3486.0,Belem,14
3611,1,39,No-break 600VA Bivolt,Energia,2025-05-01,2,640.0,Cuiaba,11
3612,3,34,Dock Station para Notebook,Adaptador,2024-10-28,39,16380.0,Campo Grande,12
3613,2,27,Webcam 4K Ultra HD,Camera,2025-01-12,34,13566.0,Porto Velho,22
3614,6,34,Dock Station para Notebook,Adaptador,2025-02-07,26,10920.0,Porto Velho,22
3615,3,2,Teclado Mecanico TKL Switch Azul,Teclado,2025-08-31,19,7409.81,Florianopolis,24
3616,5,38,Projetor Portatil Mini LED,Video,2025-08-09,12,13800.0,Sao Paulo,25
3617,6,17,Cadeira Gamer Reclinavel,Mobiliario,2025-10-09,4,4796.0,Rio Branco,1
3618,6,23,Headset USB com Microfone Flexivel,Audio,2025-10-02,2,351.0,Brasilia,7
3619,4,40,Organizador de Cabos de Silicone (5un),Acessorio,2024-11-29,4,119.6,Palmas,27
3620,4,20,Adaptador de Rede Wi-Fi Dual Band,Rede,2025-03-26,8,719.2,Porto Velho,22
3621,1,30,Caixa de Som Bluetooth Portatil,Audio,2024-12-29,28,4200.0,Goiania,9
3622,6,2,Teclado Mecanico TKL Switch Azul,Teclado,2025-03-21,33,12869.67,Porto Velho,22
3623,4,26,Placa de Captura Externa 4K,Video,2025-03-12,6,4680.0,Brasilia,7
3624,1,18,Cabo HDMI 2.1 3 Metros,Cabo,2025-10-03,16,958.4,Vitoria,8
3625,6,38,Projetor Portatil Mini LED,Video,2025-01-12,3,3450.0,Brasilia,7
3626,5,18,Cabo HDMI 2.1 3 Metros,Cabo,2024-10-15,14,838.6,Palmas,27
3627,1,27,Webcam 4K Ultra HD,Camera,2025-09-22,1,399.0,Salvador,5
3628,5,31,Hub USB 3.0 de 4 Portas,Adaptador,2025-05-03,7,385.0,Rio Branco,1
3629,1,32,Leitor de Cartao de Memoria,Acessorio,2024-11-07,4,140.0,Manaus,4
3630,5,3,Headset Gamer 7.1 Surround,Audio,2025-11-12,22,6578.0,Brasilia,7
3631,4,9,Controle Sem Fio para PC,Input Device,2025-03-29,32,7040.0,Maceio,2
3632,4,26,Placa de Captura Externa 4K,Video,2024-12-16,29,22620.0,Belem,14
3633,5,26,Placa de Captura Externa 4K,Video,2024-10-25,33,25740.0,Rio de Janeiro,19
3634,4,11,Teclado Sem Fio Ergonomico,Teclado,2024-11-06,23,3679.77,Boa Vista,23
3635,1,39,No-break 600VA Bivolt,Energia,2024-11-06,34,10880.0,Porto Alegre,21
3636,5,6,"Monitor Curvo 27"" 144Hz",Monitor,2025-05-04,37,70296.3,Curitiba,16
3637,5,18,Cabo HDMI 2.1 3 Metros,Cabo,2025-11-17,37,2216.3,Brasilia,7
3638,1,11,Teclado Sem Fio Ergonomico,Teclado,2025-06-25,16,2559.84,Fortaleza,6
3639,5,32,Leitor de Cartao de Memoria,Acessorio,2025-10-22,39,1365.0,Brasilia,7
3640,2,16,Fone de Ouvido Bluetooth Cancelamento Ruido,Audio,2024-11-08,39,21450.0,Curitiba,16
3641,1,18,Cabo HDMI 2.1 3 Metros,Cabo,2024-10-24,20,1198.0,Teresina,18
3642,5,28,Teclado de Membrana Silencioso,Teclado,2025-09-08,33,2636.7,Macapa,3
3643,5,4,Webcam Full HD 1080p c/ Microfone,Camera,2025-02-26,32,6384.0,Natal,20
3644,5,8,Microfone Condensador Profissional,Audio,2025-02-12,1,450.0,Recife,17
3645,5,2,Teclado Mecanico TKL Switch Azul,Teclado,2025-10-19,39,15209.61,Sao Paulo,25
3646,3,39,No-break 600VA Bivolt,Energia,2025-02-03,35,11200.0,Belo Horizonte,13
3647,4,3,Headset Gamer 7.1 Surround,Audio,2025-08-09,11,3289.0,Vitoria,8
3648,2,28,Teclado de Membrana Silencioso,Teclado,2025-03-31,24,1917.6,Brasilia,7
3649,2,9,Controle Sem Fio para PC,Input Device,2025-01-02,19,4180.0,Belem,14
3650,5,36,Mouse sem Fio Silencioso,Mouse,2025-05-01,18,1258.2,Rio de Janeiro,19
3651,4,14,SSD Externo Portatil 500GB,Armazenamento,2025-04-24,10,4890.0,Campo Grande,12
3652,3,24,"Monitor Ultrawide 34"" IPS",Monitor,2025-09-10,34,88399.66,Brasilia,7
3653,1,10,Hub USB-C 7-em-1,Adaptador,2025-08-02,7,909.3,Campo Grande,12
3654,5,37,Fone de Ouvido Headband Com Fio,Audio,2025-03-01,17,603.5,Vitoria,8
